0	0
9.99813	47e-5
19.99625	.00193
29.99438	.00455
39.9925	.00865
49.99063	.01485
59.98875	.02425
69.98688	.03905
79.985	.06413
89.98313	.11227
99.98125	.22775
109.97938	.67032
119.9775	10.89719
129.97563	1.95859
139.97375	.30056
149.97188	.12778
159.97001	.09701
169.96813	.10993
179.96626	.15365
189.96438	.23793
199.96251	.39644
209.96063	.72219
219.95876	1.525
229.95688	4.36104
239.95501	32.1898
249.95313	91.65856
259.95126	7.35671
269.94938	2.5904
279.94751	1.32985
289.94564	.80942
299.94376	.53993
309.94189	.37918
319.94001	.27387
329.93814	.20253
339.93626	.1647
349.93439	.21856
359.93251	1.08599
369.93064	319.50089
379.92876	2.24215
389.92689	.90688
399.92501	.58644
409.92314	.45755
419.92126	.39993
429.91939	.38509
439.91752	.41317
449.91564	.5105
459.91377	.76759
469.91189	1.54256
479.91002	5.2546
489.90814	156.10183
499.90627	18.05565
509.90439	3.99392
519.90252	1.94542
529.90064	1.25833
539.89877	.94079
549.89689	.76702
559.89502	.662
569.89315	.59479
579.89127	.55063
589.8894	.52183
599.88752	.50412
609.88565	.49509
619.88377	.49344
629.8819	.4987
639.88002	.51105
649.87815	.53148
659.87627	.56205
669.8744	.60673
679.87252	.67324
689.87065	.77797
699.86877	.96077
709.8669	1.34139
719.86503	2.43649
729.86315	9.23848
739.86128	327.32162
749.8594	5.80062
759.85753	2.34988
769.85565	1.72111
779.85378	1.61086
789.8519	1.70967
799.85003	1.96866
809.84815	2.43154
819.84628	3.25123
829.8444	4.86599
839.84253	8.87213
849.84065	25.63273
859.83878	1000.59906
869.83691	34.19236
879.83503	5.85256
889.83316	2.26936
899.83128	1.45779
909.82941	1.42619
919.82753	1.82475
929.82566	2.68987
939.82378	4.35383
949.82191	7.81261
959.82003	16.54373
969.81816	49.53692
979.81628	498.10645
989.81441	445.53889
999.81254	54.36359
1009.81066	20.48863
1019.80879	10.8118
1029.80691	6.71261
1039.80504	4.58644
1049.80316	3.3475
1059.80129	2.59362
1069.79941	2.19836
1079.79754	2.30256
1089.79566	4.07467
1099.79379	22.34325
1109.79191	427.6743
1119.79004	18.31063
1129.78816	7.62375
1139.78629	4.83991
1149.78442	3.64737
1159.78254	3.00793
1169.78067	2.6216
1179.77879	2.37319
1189.77692	2.2102
1199.77504	2.1061
1209.77317	2.04677
1219.77129	2.02499
1229.76942	2.03794
1239.76754	2.08635
1249.76567	2.17443
1259.76379	2.31088
1269.76192	2.5111
1279.76004	2.80186
1289.75817	3.23145
1299.7563	3.89337
1309.75442	4.98946
1319.75255	7.03177
1329.75067	11.70056
1339.7488	27.91648
1349.74692	263.9515
1359.74505	99.56098
1369.74317	10.53094
1379.7413	3.10235
1389.73942	1.41676
1399.73755	.99457
1409.73567	1.05021
1419.7338	1.4304
1429.73193	2.22306
1439.73005	3.82312
1449.72818	7.56971
1459.7263	19.78659
1469.72443	116.65301
1479.72255	789.26447
1489.72068	38.36448
1499.7188	12.22072
1509.71693	5.95184
1519.71505	3.52314
1529.71318	2.34159
1539.7113	1.68929
1549.70943	1.30622
1559.70755	1.08633
1569.70568	.99756
1579.70381	1.09635
1589.70193	1.93675
1599.70006	918.80758
1609.69818	.31452
1619.69631	.04491
1629.69443	.04184
1639.69256	.0636
1649.69068	.10293
1659.68881	.17312
1669.68693	.30444
1679.68506	.56833
1689.68318	1.16601
1699.68131	2.84271
1709.67944	10.22415
1719.67756	184.88287
1729.67569	56.47467
1739.67381	10.17636
1749.67194	4.4807
1759.67006	2.65745
1769.66819	1.83022
1779.66631	1.3787
1789.66444	1.10244
1799.66256	.91996
1809.66069	.79277
1819.65881	.70064
1829.65694	.63207
1839.65506	.5801
1849.65319	.54034
1859.65132	.50991
1869.64944	.48687
1879.64757	.46991
1889.64569	.45815
1899.64382	.45103
1909.64194	.44829
1919.64007	.44997
1929.63819	.45672
1939.63632	.47111
1949.63444	.50571
1959.63257	.6909
1969.63069	189.60324
1979.62882	1.03921
1989.62694	.81952
1999.62507	.83151
2009.6232	.90857
2019.62132	1.03926
2029.61945	1.24164
2039.61757	1.56237
2049.6157	2.10982
2059.61382	3.1733
2069.61195	5.76754
2079.61007	15.99734
2089.6082	304.30002
2099.60632	35.48586
2109.60445	5.37787
2119.60257	1.87356
2129.6007	.93051
2139.59883	.62045
2149.59695	.56237
